Account,date,classification,total_closed_pnl,num_trades,num_closes,num_liquidations,total_volume_usd,win_rate
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,Greed,5491.768834,170,146,0,464143.87,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,Extreme Greed,1670.012358,64,54,0,202359.19,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,Greed,477.6248299999999,97,68,0,157048.17,0.8970588235294118
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,Extreme Greed,4325.827543,95,75,0,236374.11,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,Greed,3053.31353,35,28,0,117709.42,0.9642857142857143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,Extreme Greed,1858.7985700000002,21,15,0,98041.92,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,Greed,3894.1050699999996,86,52,0,368033.23,0.7307692307692307
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,Extreme Greed,1418.55293,143,138,0,111106.14,0.9927536231884058
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,Greed,-30.7705,5,2,0,4480.13,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,Greed,4416.8473,37,34,0,191687.17,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,Extreme Greed,312.130593,55,43,0,206785.98,0.4418604651162791
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,Extreme Greed,2503.747235,45,39,0,171107.13,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,Extreme Greed,8493.192736,109,96,0,370839.64,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,Extreme Greed,8244.241409,137,128,0,472974.7,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,Extreme Greed,1674.715167,24,21,0,60253.79,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,Extreme Greed,8361.086245,79,54,0,390745.68,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,Extreme Greed,26773.771643,287,257,0,1574220.16,0.9844357976653697
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,Extreme Greed,19791.026041,180,163,0,841810.32,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,Extreme Greed,6814.825139,82,72,0,327218.02,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,Extreme Greed,4271.886236,67,59,0,183583.18,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,Extreme Greed,9949.501624,117,107,0,658178.75,0.9065420560747663
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,Extreme Greed,2482.9272,42,38,0,219973.85,0.7631578947368421
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,Extreme Greed,3588.179495,42,39,0,176519.44999999998,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,Extreme Greed,3039.166,8,7,0,103040.85,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,Extreme Greed,3400.385378,17,15,0,199866.9,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,Extreme Greed,5509.2545,35,32,0,249644.77,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,Extreme Greed,73.61088,7,6,0,4940.99,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,Extreme Greed,1244.6384,6,5,0,51241.71,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,Extreme Greed,842.799493,10,5,0,180988.91,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,Greed,2593.147623,59,56,0,144362.44,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,Extreme Greed,2097.182,23,22,0,97908.18,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,Greed,1297.018477,19,15,0,92592.20999999999,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,Extreme Greed,3195.3074,111,109,0,174578.85,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,Extreme Greed,-38.78086,11,7,0,12798.689999999999,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,Extreme Greed,227.85100799999998,10,9,0,15309.83,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,Extreme Greed,1100.57514,45,44,0,101103.92,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,Extreme Greed,2507.122467,48,40,0,204481.03,0.975
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,Greed,126.7884,2,1,0,6887.91,1.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,Extreme Greed,5296.433789,82,75,0,305295.15,1.0
